label,lat,lon,input,to,from
1432597251_convenience_shop,53.38224,-6.2054,0.0,8054.0,8054.0
1521660954_convenience_shop,53.38726,-6.20094,0.0,8506.0,8506.0
1521661131_convenience_shop,53.38968,-6.20067,0.0,8705.0,8705.0
1056711381_convenience_shop,53.28907,-6.20042,0.0,8044.0,8044.0
1418297159_convenience_shop,53.30423,-6.19862,0.0,7559.0,7559.0
603799484_convenience_shop,53.25857,-6.1979,0.0,9634.0,9634.0
1418305350_convenience_shop,53.30535,-6.1977,0.0,7455.0,7455.0
1521665241_convenience_shop,53.38887,-6.19509,0.0,8892.0,8894.0
259770616_convenience_shop,53.30072,-6.18909,0.0,-1.0,-1.0
1521608541_convenience_shop,53.36482,-6.18407,0.0,8814.0,8814.0
560623706_convenience_shop,53.60599,-6.184,0.0,27943.0,27943.0
1432780727_convenience_shop,53.38854,-6.18295,0.0,9650.0,9650.0
560623705_convenience_shop,53.60846,-6.18243,0.0,28183.0,28183.0
1425999498_convenience_shop,53.29755,-6.18032,0.0,8801.0,8801.0
456995794_convenience_shop,53.4554,-6.18015,0.0,15190.0,15190.0
662938698_convenience_shop,53.30112,-6.17728,0.0,8392.0,8392.0
560623704_convenience_shop,53.60614,-6.17698,0.0,28396.0,28396.0
486677660_convenience_shop,53.52422,-6.174,0.0,21176.0,21176.0
943865289_convenience_shop,53.45128,-6.17019,0.0,14593.0,14593.0
646860293_convenience_shop,53.26999,-6.1671,0.0,10712.0,10712.0
683416299_convenience_shop,53.52723,-6.1664,0.0,21357.0,21357.0
474736528_convenience_shop,53.26215,-6.16173,0.0,11247.0,11247.0
664127882_convenience_shop,53.28611,-6.1607,0.0,10183.0,10183.0
597822594_convenience_shop,53.40293,-6.15691,0.0,11492.0,11490.0
550381054_convenience_shop,53.45236,-6.15411,0.0,15188.0,15188.0
550381057_convenience_shop,53.45075,-6.154,0.0,15028.0,15028.0
1074293126_convenience_shop,53.26106,-6.15082,0.0,11835.0,11833.0
482107330_convenience_shop,53.38662,-6.14726,0.0,10891.0,10891.0
689479359_convenience_shop,53.49236,-6.13584,0.0,20705.0,20703.0
1425999499_convenience_shop,53.28726,-6.13503,0.0,11534.0,11534.0
598552822_convenience_shop,53.27951,-6.13488,0.0,11679.0,11679.0
1425999528_convenience_shop,53.29488,-6.13449,0.0,12048.0,12048.0
431495991_convenience_shop,53.29019,-6.13153,0.0,11871.0,11871.0
1528838351_convenience_shop,53.39799,-6.12721,0.0,12678.0,12678.0
710676597_convenience_shop,53.43372,-6.12478,0.0,14814.0,14814.0
311197910_convenience_shop,53.23092,-6.12423,0.0,15446.0,15446.0
311195236_convenience_shop,53.23145,-6.12379,0.0,15413.0,15413.0
598519964_convenience_shop,53.28673,-6.12201,0.0,12315.0,12313.0
311194971_convenience_shop,53.23675,-6.11908,0.0,15089.0,15089.0
598519958_convenience_shop,53.28612,-6.11833,0.0,12468.0,12468.0
689464974_convenience_shop,53.49352,-6.11151,0.0,21950.0,21950.0
370206890_convenience_shop,53.38563,-6.0653,0.0,-1.0,-1.0
633771687_library,53.34741,-6.45218,0.0,8630.0,8632.0
27474191_library,53.39073,-6.39116,0.0,8506.0,8506.0
948241448_library,53.40474,-6.37843,0.0,9669.0,9669.0
567952375_library,53.28842,-6.37329,0.0,5218.0,5218.0
634153171_library,53.29064,-6.36375,0.0,4795.0,4795.0
269239404_library,53.33148,-6.29217,0.0,1354.0,1354.0
351506286_library,53.30902,-6.28539,0.0,2796.0,2796.0
881254859_library,53.33901,-6.2706,0.0,2739.0,2739.0
877086324_library,53.34075,-6.25828,0.0,3530.0,3530.0
338625473_library,53.3843,-6.25479,0.0,8336.0,8336.0
140601500_library,53.34104,-6.25449,0.0,3843.0,3843.0
130855217_library,53.33906,-6.25038,0.0,4132.0,4134.0
1390922654_library,53.32794,-6.22952,0.0,4810.0,4810.0
1518906879_library,53.46233,-6.22931,0.0,15332.0,15332.0
1403122560_library,53.28975,-6.19653,0.0,8223.0,8223.0
1191185556_library,53.60853,-6.18257,0.0,28182.0,28182.0
662970896_library,53.30032,-6.17614,0.0,8483.0,8483.0
1403381657_library,53.38005,-6.17295,0.0,9287.0,9289.0
1403622921_library,53.27714,-6.16387,0.0,10636.0,10636.0
944053492_library,53.45068,-6.15238,0.0,15127.0,15127.0
311196036_library,53.23351,-6.12698,0.0,15057.0,15057.0
1362732667_library,53.52179,-6.10215,0.0,24383.0,24383.0
1403381660_library,53.38542,-6.06473,0.0,-1.0,-1.0
523648748_restaurant,53.35612,-6.4893,0.0,-1.0,-1.0
641891332_restaurant,53.36357,-6.48868,0.0,-1.0,-1.0
640767956_restaurant,53.36426,-6.48832,0.0,11463.0,11465.0
640564012_restaurant,53.36364,-6.48755,0.0,11479.0,11481.0
664134258_restaurant,53.36424,-6.4868,0.0,11380.0,11382.0
1485770414_restaurant,53.37106,-6.48678,0.0,12065.0,12067.0
506818405_restaurant,53.35539,-6.46041,0.0,9763.0,9765.0
632915084_restaurant,53.3411,-6.45191,0.0,8447.0,8449.0
506817027_restaurant,53.35613,-6.44834,0.0,9324.0,9326.0
506823736_restaurant,53.35601,-6.44824,0.0,9345.0,9347.0
653284172_restaurant,53.34047,-6.43218,0.0,6969.0,6971.0
676841919_restaurant,53.39189,-6.39264,0.0,8627.0,8627.0
676841909_restaurant,53.39159,-6.39247,0.0,8588.0,8588.0
835468674_restaurant,53.39493,-6.39102,0.0,8536.0,8536.0
835527795_restaurant,53.39512,-6.39069,0.0,8496.0,8496.0
1171865393_restaurant,53.39576,-6.39013,0.0,8530.0,8530.0
626672406_restaurant,53.42023,-6.38223,0.0,10989.0,10989.0
1484699552_restaurant,53.35806,-6.37922,0.0,5610.0,5612.0
356046116_restaurant,53.38558,-6.37469,0.0,7330.0,7330.0
568101351_restaurant,53.38398,-6.36784,0.0,7084.0,7084.0
801794199_restaurant,53.40643,-6.36763,0.0,9764.0,9764.0
911674209_restaurant,53.38068,-6.35579,0.0,6663.0,6663.0
1484094088_restaurant,53.28129,-6.34477,0.0,5678.0,5678.0
458220904_restaurant,53.28171,-6.34026,0.0,5296.0,5296.0
1472137490_restaurant,53.37585,-6.33193,0.0,6617.0,6617.0
1472137494_restaurant,53.37594,-6.33193,0.0,6623.0,6623.0
513399126_restaurant,53.33975,-6.32084,0.0,1864.0,1864.0
